id,map_id,db_id,prefecture_id,prefecture_en,prefecture_jp,area_en,area_jp,area_furigana,type_en,type_jp,population
568,17453,01520,1,Hokkaido,北海道,Horonobe,幌延町,ほろのべちょう,Machi,町,2677.0
569,17454,01644,1,Hokkaido,北海道,Ikeda,池田町,いけだちょう,Machi,町,7527.0
570,17455,01370,1,Hokkaido,北海道,Imakane,今金町,いまかねちょう,Machi,町,6186.0
571,17456,01235,1,Hokkaido,北海道,Ishikari,石狩市,いしかりし,Shi,市,59449.0
572,17457,01210,1,Hokkaido,北海道,Iwamizawa,岩見沢市,いわみざわし,Shi,市,90145.0
573,17458,01402,1,Hokkaido,北海道,Iwanai,岩内町,いわないちょう,Machi,町,14451.0
574,17459,01460,1,Hokkaido,北海道,Kamifurano,上富良野町,かみふらのちょう,Machi,町,11545.0
575,17460,01457,1,Hokkaido,北海道,Kamikawa,上川町,かみかわちょう,Machi,町,4532.0
576,17461,01362,1,Hokkaido,北海道,Kaminokuni,上ノ国町,かみのくにちょう,Machi,町,5428.0
577,17462,01633,1,Hokkaido,北海道,Kamishihoro,上士幌町,かみしほろちょう,Machi,町,5080.0
578,17463,01425,1,Hokkaido,北海道,Kamisunagawa,上砂川町,かみすながわちょう,Machi,町,4086.0
579,17464,-1,1,Hokkaido,北海道,Kamiyubetsu,上湧別町,かみゆうべつちょう,Machi,町,5841.0
580,17465,01404,1,Hokkaido,北海道,Kamoenai,神恵内村,かもえないむら,Mura,村,1122.0
581,17466,01465,1,Hokkaido,北海道,Kenbuchi,剣淵町,けんぶちちょう,Machi,町,3565.0
582,17467,01334,1,Hokkaido,北海道,Kikonai,木古内町,きこないちょう,Machi,町,5341.0
583,17468,01398,1,Hokkaido,北海道,Kimobetsu,喜茂別町,きもべつちょう,Machi,町,2490.0
584,17469,01234,1,Hokkaido,北海道,Kitahiroshima,北広島市,きたひろしまし,Shi,市,60353.0
585,17470,01208,1,Hokkaido,北海道,Kitami,北見市,きたみし,Shi,市,125689.0
586,17471,01546,1,Hokkaido,北海道,Kiyosato,清里町,きよさとちょう,Machi,町,4551.0
587,17472,01547,1,Hokkaido,北海道,Koshimizu,小清水町,こしみずちょう,Machi,町,5358.0
588,17473,01549,1,Hokkaido,北海道,Kunneppu,訓子府町,くんねっぷちょう,Machi,町,5435.0
589,17474,01429,1,Hokkaido,北海道,Kuriyama,栗山町,くりやまちょう,Machi,町,13340.0
590,17475,01393,1,Hokkaido,北海道,Kuromatsunai,黒松内町,くろまつないちょう,Machi,町,3250.0
591,17476,01661,1,Hokkaido,北海道,Kushiro,釧路町,くしろちょう,Machi,町,20526.0
592,17477,01206,1,Hokkaido,北海道,Kushiro,釧路市,くしろし,Shi,市,181169.0
593,17478,01400,1,Hokkaido,北海道,Kutchan,倶知安町,くっちゃんちょう,Machi,町,15568.0
594,17479,01399,1,Hokkaido,北海道,Kyogoku,京極町,きょうごくちょう,Machi,町,3811.0
595,17480,01401,1,Hokkaido,北海道,Kyowa,共和町,きょうわちょう,Machi,町,6428.0
596,17492,01205,1,Hokkaido,北海道,Muroran,室蘭市,むろらんし,Shi,市,94535.0
597,17493,01428,1,Hokkaido,北海道,Naganuma,長沼町,ながぬまちょう,Machi,町,11691.0
598,17494,01424,1,Hokkaido,北海道,Naie,奈井江町,ないえちょう,Machi,町,6194.0
599,17495,01461,1,Hokkaido,北海道,Nakafurano,中富良野町,なかふらのちょう,Machi,町,5477.0
600,17496,01471,1,Hokkaido,北海道,Nakagawa,中川町,なかがわちょう,Machi,町,1907.0
601,17497,01638,1,Hokkaido,北海道,Nakasatsunai,中札内村,なかさつないむら,Mura,村,4006.0
602,17498,01692,1,Hokkaido,北海道,Nakashibetsu,中標津町,なかしべつちょう,Machi,町,23982.0
603,17499,01513,1,Hokkaido,北海道,Nakatonbetsu,中頓別町,なかとんべつちょう,Machi,町,1974.0
604,17500,01337,1,Hokkaido,北海道,Nanae,七飯町,ななえちょう,Machi,町,28463.0
605,17501,01423,1,Hokkaido,北海道,Nanporo,南幌町,なんぽろちょう,Machi,町,8778.0
606,17502,01221,1,Hokkaido,北海道,Nayoro,名寄市,なよろし,Shi,市,30591.0
607,17503,01223,1,Hokkaido,北海道,Nemuro,根室市,ねむろし,Shi,市,29201.0
608,17504,01604,1,Hokkaido,北海道,Niikappu,新冠町,にいかっぷちょう,Machi,町,5775.0
609,17505,01407,1,Hokkaido,北海道,Niki,仁木町,にきちょう,Machi,町,3800.0
610,17506,01395,1,Hokkaido,北海道,Niseko,ニセコ町,にせこちょう,Machi,町,4823.0
611,17507,01562,1,Hokkaido,北海道,Nishiokoppe,西興部村,にしおこっぺむら,Mura,村,1135.0
612,17508,01230,1,Hokkaido,北海道,Noboribetsu,登別市,のぼりべつし,Shi,市,51526.0
613,17509,01438,1,Hokkaido,北海道,Numata,沼田町,ぬまたちょう,Machi,町,3612.0
614,17510,01207,1,Hokkaido,北海道,Obihiro,帯広市,おびひろし,Shi,市,168057.0
615,17511,01482,1,Hokkaido,北海道,Obira,小平町,おびらちょう,Machi,町,3717.0
616,17512,01550,1,Hokkaido,北海道,Oketo,置戸町,おけとちょう,Machi,町,3428.0
617,17513,01561,1,Hokkaido,北海道,Okoppe,興部町,おこっぺちょう,Machi,町,4301.0
618,17514,01367,1,Hokkaido,北海道,Okushiri,奥尻町,おくしりちょう,Machi,町,3033.0
619,17515,01563,1,Hokkaido,北海道,Omu,雄武町,おうむちょう,Machi,町,4939.0
620,17516,-1,1,Hokkaido,北海道,Oshamanbe,長万部町,おしゃまんべちょう,Machi,町,6386.0
621,17517,01203,1,Hokkaido,北海道,Otaru,小樽市,おたるし,Shi,市,131928.0
622,17518,01364,1,Hokkaido,北海道,Otobe,乙部町,おとべちょう,Machi,町,4408.0
623,17519,01631,1,Hokkaido,北海道,Otofuke,音更町,おとふけちょう,Machi,町,45085.0
624,17520,01470,1,Hokkaido,北海道,Otoineppu,音威子府村,おといねっぷむら,Mura,村,995.0
625,17521,01564,1,Hokkaido,北海道,Ozora,大空町,おおぞらちょう,Machi,町,7933.0
626,17522,01455,1,Hokkaido,北海道,Pippu,比布町,ぴっぷちょう,Machi,町,4042.0
627,17523,01394,1,Hokkaido,北海道,Rankoshi,蘭越町,らんこしちょう,Machi,町,5292.0
628,17524,01694,1,Hokkaido,北海道,Rausu,羅臼町,らうすちょう,Machi,町,5885.0
629,17525,01517,1,Hokkaido,北海道,Rebun,礼文町,れぶんちょう,Machi,町,3078.0
630,17526,01648,1,Hokkaido,北海道,Rikubetsu,陸別町,りくべつちょう,Machi,町,2650.0
631,17527,01518,1,Hokkaido,北海道,Rishiri,利尻町,りしりちょう,Machi,町,2590.0
632,17528,01519,1,Hokkaido,北海道,Rishirifuji,利尻富士町,りしりふじちょう,Machi,町,3037.0
633,17529,01212,1,Hokkaido,北海道,Rumoi,留萌市,るもいし,Shi,市,24457.0
634,17530,01397,1,Hokkaido,北海道,Rusutsu,留寿都村,るすつむら,Mura,村,2034.0
635,17531,01608,1,Hokkaido,北海道,Samani,様似町,さまにちょう,Machi,町,5114.0
636,17532,-1,1,Hokkaido,北海道,Sapporo,札幌市,さっぽろし,Machi,町,1913545.0
637,17533,01639,1,Hokkaido,北海道,Sarabetsu,更別村,さらべつむら,Mura,村,3391.0
638,17534,01552,1,Hokkaido,北海道,Saroma,佐呂間町,さろまちょう,Machi,町,5892.0
639,17535,01511,1,Hokkaido,北海道,Sarufutsu,猿払村,さるふつむら,Mura,村,2825.0
640,17536,01371,1,Hokkaido,北海道,Setana,せたな町,せたなちょう,Machi,町,9590.0
641,17537,01405,1,Hokkaido,北海道,Shakotan,積丹町,しゃこたんちょう,Machi,町,2516.0
642,17538,01545,1,Hokkaido,北海道,Shari,斜里町,しゃりちょう,Machi,町,13045.0
643,17539,01664,1,Hokkaido,北海道,Shibecha,標茶町,しべちゃちょう,Machi,町,8285.0
644,17540,01693,1,Hokkaido,北海道,Shibetsu,標津町,しべつちょう,Machi,町,5646.0
645,17541,01220,1,Hokkaido,北海道,Shibetsu,士別市,しべつし,Shi,市,21787.0
646,17542,01632,1,Hokkaido,北海道,Shihoro,士幌町,しほろちょう,Machi,町,6416.0
647,17543,01343,1,Hokkaido,北海道,Shikabe,鹿部町,しかべちょう,Machi,町,4767.0
648,17544,01634,1,Hokkaido,北海道,Shikaoi,鹿追町,しかおいちょう,Machi,町,5702.0
649,17545,01391,1,Hokkaido,北海道,Shimamaki,島牧村,しままきむら,Mura,村,1781.0
650,17546,01636,1,Hokkaido,北海道,Shimizu,清水町,しみずちょう,Machi,町,9961.0
651,17547,01468,1,Hokkaido,北海道,Shimokawa,下川町,しもかわちょう,Machi,町,3775.0
652,17548,01463,1,Hokkaido,北海道,Shimukappu,占冠村,しむかっぷむら,Mura,村,1394.0
653,17549,01610,1,Hokkaido,北海道,Shinhidaka,新ひだか町,しんひだかちょう,Machi,町,25419.0
654,17550,01304,1,Hokkaido,北海道,Shinshinotsu,新篠津村,しんしのつむら,Mura,村,3515.0
655,17551,01635,1,Hokkaido,北海道,Shintoku,新得町,しんとくちょう,Machi,町,6653.0
656,17552,01432,1,Hokkaido,北海道,Shintotsukawa,新十津川町,しんとつかわちょう,Machi,町,7249.0
657,17553,01668,1,Hokkaido,北海道,Shiranuka,白糠町,しらぬかちょう,Machi,町,9294.0
658,17554,01578,1,Hokkaido,北海道,Shiraoi,白老町,しらおいちょう,Machi,町,19376.0
659,17555,01333,1,Hokkaido,北海道,Shiriuchi,知内町,しりうちちょう,Machi,町,5074.0
660,17556,01485,1,Hokkaido,北海道,Shosanbetsu,初山別村,しょさんべつむら,Mura,村,1369.0
661,17557,01575,1,Hokkaido,北海道,Sobetsu,壮瞥町,そうべつちょう,Machi,町,3232.0
662,17558,01226,1,Hokkaido,北海道,Sunagawa,砂川市,すながわし,Shi,市,19056.0
663,17559,01392,1,Hokkaido,北海道,Suttsu,寿都町,すっつちょう,Machi,町,3443.0
664,17560,01641,1,Hokkaido,北海道,Taiki,大樹町,たいきちょう,Machi,町,5977.0
665,17561,01452,1,Hokkaido,北海道,Takasu,鷹栖町,たかすちょう,Machi,町,7345.0
666,17562,01225,1,Hokkaido,北海道,Takikawa,滝川市,たきかわし,Shi,市,43170.0
667,17563,01560,1,Hokkaido,北海道,Takinoue,滝上町,たきのうえちょう,Machi,町,3028.0
668,17564,01665,1,Hokkaido,北海道,Teshikaga,弟子屈町,てしかがちょう,Machi,町,8278.0
669,17565,01487,1,Hokkaido,北海道,Teshio,天塩町,てしおちょう,Machi,町,3780.0
670,17566,01303,1,Hokkaido,北海道,Tobetsu,当別町,とうべつちょう,Machi,町,18766.0
671,17567,01454,1,Hokkaido,北海道,Toma,当麻町,とうまちょう,Machi,町,7087.0
672,17568,01213,1,Hokkaido,北海道,Tomakomai,苫小牧市,とまこまいし,Shi,市,173320.0
673,17569,01483,1,Hokkaido,北海道,Tomamae,苫前町,とままえちょう,Machi,町,3656.0
674,17570,01403,1,Hokkaido,北海道,Tomari,泊村,とまりむら,Mura,村,1883.0
675,17571,01584,1,Hokkaido,北海道,Toyako,洞爺湖町,とうやこちょう,Machi,町,10132.0
676,17572,01645,1,Hokkaido,北海道,Toyokoro,豊頃町,とよころちょう,Machi,町,3394.0
677,17573,01516,1,Hokkaido,北海道,Toyotomi,豊富町,とよとみちょう,Machi,町,4378.0
678,17574,01571,1,Hokkaido,北海道,Toyoura,豊浦町,とようらちょう,Machi,町,4528.0
679,17575,01544,1,Hokkaido,北海道,Tsubetsu,津別町,つべつちょう,Machi,町,5646.0
680,17576,01430,1,Hokkaido,北海道,Tsukigata,月形町,つきがたちょう,Machi,町,4859.0
681,17577,01667,1,Hokkaido,北海道,Tsurui,鶴居村,つるいむら,Mura,村,2627.0
682,17578,01649,1,Hokkaido,北海道,Urahoro,浦幌町,うらほろちょう,Machi,町,5460.0
683,17579,01607,1,Hokkaido,北海道,Urakawa,浦河町,うらかわちょう,Machi,町,14389.0
684,17580,01431,1,Hokkaido,北海道,Urausu,浦臼町,うらうすちょう,Machi,町,2206.0
685,17581,01436,1,Hokkaido,北海道,Uryu,雨竜町,うりゅうちょう,Machi,町,3049.0
686,17582,-1,1,Hokkaido,北海道,Utashinai,歌志内市,うたしないし,Machi,町,4387.0
687,17583,01214,1,Hokkaido,北海道,Wakkanai,稚内市,わっかないし,Shi,市,39595.0
688,17584,01464,1,Hokkaido,北海道,Wassamu,和寒町,わっさむちょう,Machi,町,3832.0
689,17585,01346,1,Hokkaido,北海道,Yakumo,八雲町,やくもちょう,Machi,町,18896.0
690,17586,01408,1,Hokkaido,北海道,Yoichi,余市町,よいちちょう,Machi,町,21258.0
691,17587,01209,1,Hokkaido,北海道,Yubari,夕張市,ゆうばりし,Shi,市,10922.0
692,17588,01559,1,Hokkaido,北海道,Yubetsu,湧別町,ゆうべつちょう,Machi,町,10041.0
693,17589,01427,1,Hokkaido,北海道,Yuni,由仁町,ゆにちょう,Machi,町,5896.0
694,17590,28208,28,Hyogo,兵庫県,Aioi,相生市,あいおいし,Shi,市,31158.0
695,17591,28203,28,Hyogo,兵庫県,Akashi,明石市,あかしし,Shi,市,290959.0
696,17592,28212,28,Hyogo,兵庫県,Ako,赤穂市,あこうし,Shi,市,50523.0
697,17593,-1,28,Hyogo,兵庫県,Amagasaki,尼崎市,あまがさきし,Machi,町,453748.0
698,17594,28225,28,Hyogo,兵庫県,Asago,朝来市,あさごし,Shi,市,32814.0
699,17595,28206,28,Hyogo,兵庫県,Ashiya,芦屋市,あしやし,Shi,市,93238.0
700,17596,28226,28,Hyogo,兵庫県,Awaji,淡路市,あわじし,Shi,市,46459.0
701,17597,28443,28,Hyogo,兵庫県,Fukusaki,福崎町,ふくさきちょう,Machi,町,19830.0
702,17598,28382,28,Hyogo,兵庫県,Harima,播磨町,はりまちょう,Machi,町,33183.0
703,17599,28201,28,Hyogo,兵庫県,Himeji,姫路市,ひめじし,Shi,市,536270.0
704,17600,28442,28,Hyogo,兵庫県,Ichikawa,市川町,いちかわちょう,Machi,町,13288.0
705,17601,28301,28,Hyogo,兵庫県,Inagawa,猪名川町,いながわちょう,Machi,町,31739.0
706,17602,28381,28,Hyogo,兵庫県,Inami,稲美町,いなみちょう,Machi,町,31026.0
707,17603,28207,28,Hyogo,兵庫県,Itami,伊丹市,いたみし,Shi,市,196127.0
708,17604,28210,28,Hyogo,兵庫県,Kakogawa,加古川市,かこがわし,Shi,市,266937.0
709,17605,28585,28,Hyogo,兵庫県,Kami,香美町,かみちょう,Machi,町,19696.0
710,17606,28481,28,Hyogo,兵庫県,Kamigori,上郡町,かみごおりちょう,Machi,町,16636.0
711,17607,28446,28,Hyogo,兵庫県,Kamikawa,神河町,かみかわちょう,Machi,町,12289.0
712,17608,28220,28,Hyogo,兵庫県,Kasai,加西市,かさいし,Shi,市,47993.0
713,17609,28228,28,Hyogo,兵庫県,Kato,加東市,かとうし,Shi,市,40181.0
714,17610,28217,28,Hyogo,兵庫県,Kawanishi,川西市,かわにしし,Shi,市,156423.0
715,17611,28100,28,Hyogo,兵庫県,Kobe,神戸市,こうべし,Shi,市,1544200.0
716,17612,28215,28,Hyogo,兵庫県,Miki,三木市,みきし,Shi,市,81009.0
717,17613,28224,28,Hyogo,兵庫県,Minamiawaji,南あわじ市,みなみあわじし,Shi,市,49834.0
718,17614,28204,28,Hyogo,兵庫県,Nishinomiya,西宮市,にしのみやし,Shi,市,482640.0
719,17615,28213,28,Hyogo,兵庫県,Nishiwaki,西脇市,にしわきし,Shi,市,42802.0
720,17616,28218,28,Hyogo,兵庫県,Ono,小野市,おのし,Shi,市,49680.0
721,17617,28219,28,Hyogo,兵庫県,Sanda,三田市,さんだし,Shi,市,114216.0
722,17618,-1,28,Hyogo,兵庫県,Sasayama,丹波篠山市,たんばささやまし,Shi,市,43263.0
723,17619,28501,28,Hyogo,兵庫県,Sayo,佐用町,さようちょう,Machi,町,19265.0
724,17620,28586,28,Hyogo,兵庫県,Shin'onsen,新温泉町,しんおんせんちょう,Machi,町,16004.0
725,17621,28227,28,Hyogo,兵庫県,Shiso,宍粟市,しそうし,Shi,市,40938.0
726,17622,28205,28,Hyogo,兵庫県,Sumoto,洲本市,すもとし,Shi,市,47254.0
727,17623,28464,28,Hyogo,兵庫県,Taishi,太子町,たいしちょう,Machi,町,33438.0
728,17624,28365,28,Hyogo,兵庫県,Taka,多可町,たかちょう,Machi,町,23104.0
729,17625,28214,28,Hyogo,兵庫県,Takarazuka,宝塚市,たからづかし,Shi,市,225700.0
730,17626,28216,28,Hyogo,兵庫県,Takasago,高砂市,たかさごし,Shi,市,93901.0
731,17627,-1,28,Hyogo,兵庫県,Tamba,丹波市,たんばし,Shi,市,67757.0
732,17628,28229,28,Hyogo,兵庫県,Tatsuno,たつの市,たつのし,Shi,市,80518.0
733,17629,28209,28,Hyogo,兵庫県,Toyooka,豊岡市,とよおかし,Shi,市,85592.0
734,17630,28222,28,Hyogo,兵庫県,Yabu,養父市,やぶし,Shi,市,26501.0
735,17631,08443,8,Ibaraki,茨城県,Ami,阿見町,あみまち,Machi,町,47940.0
736,17632,08228,8,Ibaraki,茨城県,Bando,坂東市,ばんどうし,Shi,市,56114.0
737,17633,08227,8,Ibaraki,茨城県,Chikusei,筑西市,ちくせいし,Shi,市,108527.0
738,17634,08364,8,Ibaraki,茨城県,Daigo,大子町,だいごまち,Machi,町,20073.0
739,17635,08542,8,Ibaraki,茨城県,Goka,五霞町,ごかまち,Machi,町,9410.0
740,17636,08202,8,Ibaraki,茨城県,Hitachi,日立市,ひたちし,Shi,市,193129.0
741,17637,08221,8,Ibaraki,茨城県,Hitachinaka,ひたちなか市,ひたちなかし,Shi,市,157060.0
742,17638,08225,8,Ibaraki,茨城県,Hitachiomiya,常陸大宮市,ひたちおおみやし,Shi,市,45178.0
743,17639,08212,8,Ibaraki,茨城県,Hitachiota,常陸太田市,ひたちおおたし,Shi,市,56250.0
744,17640,08234,8,Ibaraki,茨城県,Hokota,鉾田市,ほこたし,Shi,市,50156.0
745,17641,08302,8,Ibaraki,茨城県,Ibaraki,茨城町,いばらきまち,Machi,町,34513.0
746,17642,08229,8,Ibaraki,茨城県,Inashiki,稲敷市,いなしきし,Shi,市,46895.0
747,17643,08205,8,Ibaraki,茨城県,Ishioka,石岡市,いしおかし,Shi,市,79687.0
748,17644,08223,8,Ibaraki,茨城県,Itako,潮来市,いたこし,Shi,市,30534.0
749,17645,08211,8,Ibaraki,茨城県,Joso,常総市,じょうそうし,Shi,市,65320.0
750,17646,08232,8,Ibaraki,茨城県,Kamisu,神栖市,かみすし,Shi,市,94795.0
751,17647,08216,8,Ibaraki,茨城県,Kasama,笠間市,かさまし,Shi,市,79409.0
752,17648,08222,8,Ibaraki,茨城県,Kashima,鹿嶋市,かしまし,Shi,市,66093.0
753,17649,08230,8,Ibaraki,茨城県,Kasumigaura,かすみがうら市,かすみがうらし,Shi,市,43553.0
754,17650,08447,8,Ibaraki,茨城県,Kawachi,河内町,かわちまち,Machi,町,10172.0
755,17651,08215,8,Ibaraki,茨城県,Kitaibaraki,北茨城市,きたいばらきし,Shi,市,47026.0
756,17652,08204,8,Ibaraki,茨城県,Koga,古河市,こがし,Shi,市,142995.0
757,17653,08442,8,Ibaraki,茨城県,Miho,美浦村,みほむら,Mura,村,17299.0
758,17654,08201,8,Ibaraki,茨城県,Mito,水戸市,みとし,Shi,市,268750.0
759,17655,08224,8,Ibaraki,茨城県,Moriya,守谷市,もりやし,Shi,市,62482.0
760,17656,08226,8,Ibaraki,茨城県,Naka,那珂市,なかし,Shi,市,54240.0
761,17657,08233,8,Ibaraki,茨城県,Namegata,行方市,なめがたし,Shi,市,37611.0
762,17658,08309,8,Ibaraki,茨城県,Oarai,大洗町,おおあらいまち,Machi,町,18328.0
763,17659,08236,8,Ibaraki,茨城県,Omitama,小美玉市,おみたまし,Shi,市,52279.0
764,17660,08208,8,Ibaraki,茨城県,Ryugasaki,龍ケ崎市,りゅうがさきし,Shi,市,80334.0
765,17661,08546,8,Ibaraki,茨城県,Sakai,境町,さかいまち,Machi,町,25714.0
766,17662,08231,8,Ibaraki,茨城県,Sakuragawa,桜川市,さくらがわし,Shi,市,45673.0
767,17674,08521,8,Ibaraki,茨城県,Yachiyo,八千代町,やちよまち,Machi,町,23106.0
768,17675,08207,8,Ibaraki,茨城県,Yuki,結城市,ゆうきし,Shi,市,52494.0
769,17676,17461,17,Ishikawa,石川県,Anamizu,穴水町,あなみずまち,Machi,町,9735.0
770,17677,17207,17,Ishikawa,石川県,Hakui,羽咋市,はくいし,Shi,市,23032.0
771,17678,17210,17,Ishikawa,石川県,Hakusan,白山市,はくさんし,Shi,市,110459.0
772,17679,17386,17,Ishikawa,石川県,Hodatsushimizu,宝達志水町,ほうだつしみずちょう,Machi,町,14277.0
773,17680,17206,17,Ishikawa,石川県,Kaga,加賀市,かがし,Shi,市,71887.0
774,17681,17209,17,Ishikawa,石川県,Kahoku,かほく市,かほくし,Shi,市,34651.0
775,17682,17201,17,Ishikawa,石川県,Kanazawa,金沢市,かなざわし,Shi,市,462361.0
776,17683,17324,17,Ishikawa,石川県,Kawakita,川北町,かわきたまち,Machi,町,6147.0
777,17684,17203,17,Ishikawa,石川県,Komatsu,小松市,こまつし,Shi,市,108433.0
778,17685,17407,17,Ishikawa,石川県,Nakanoto,中能登町,なかのとまち,Machi,町,18535.0
779,17686,17202,17,Ishikawa,石川県,Nanao,七尾市,ななおし,Shi,市,57900.0
780,17687,17211,17,Ishikawa,石川県,Nomi,能美市,のみし,Shi,市,48680.0
781,17688,-1,17,Ishikawa,石川県,Nonoichi,野々市市,ののいちし,Machi,町,51885.0
782,17689,17463,17,Ishikawa,石川県,Noto,能登町,のとちょう,Machi,町,19565.0
783,17690,17384,17,Ishikawa,石川県,Shika,志賀町,しかまち,Machi,町,22216.0
784,17691,17205,17,Ishikawa,石川県,Suzu,珠洲市,すずし,Shi,市,16300.0
785,17692,17361,17,Ishikawa,石川県,Tsubata,津幡町,つばたまち,Machi,町,36940.0
786,17693,17365,17,Ishikawa,石川県,Uchinada,内灘町,うちなだまち,Machi,町,26927.0
787,17694,17204,17,Ishikawa,石川県,Wajima,輪島市,わじまし,Shi,市,29858.0
788,17695,03485,3,Iwate,岩手県,Fudai,普代村,ふだいむら,Mura,村,3088.0
789,17696,03209,3,Iwate,岩手県,Ichinoseki,一関市,いちのせきし,Shi,市,127642.0
790,17697,03214,3,Iwate,岩手県,Hachimantai,八幡平市,はちまんたいし,Shi,市,28680.0
791,17698,03205,3,Iwate,岩手県,Hanamaki,花巻市,はなまきし,Shi,市,101438.0
792,17699,03402,3,Iwate,岩手県,Hiraizumi,平泉町,ひらいずみちょう,Machi,町,8345.0
793,17700,03507,3,Iwate,岩手県,Hirono,洋野町,ひろのちょう,Machi,町,17913.0
794,17701,03524,3,Iwate,岩手県,Ichinohe,一戸町,いちのへまち,Machi,町,14187.0
795,17703,03303,3,Iwate,岩手県,Iwate,岩手町,いわてまち,Machi,町,14984.0
796,17704,-1,3,Iwate,岩手県,Iwazumi,岩泉町,いわいずみちょう,Machi,町,10804.0
797,17705,03211,3,Iwate,岩手県,Kamaishi,釜石市,かまいしし,Shi,市,39574.0
798,17706,03381,3,Iwate,岩手県,Kanegasaki,金ケ崎町,かねがさきちょう,Machi,町,16325.0
799,17707,03501,3,Iwate,岩手県,Karumai,軽米町,かるまいまち,Machi,町,10209.0
800,17708,03202,3,Iwate,岩手県,Miyako,宮古市,みやこし,Shi,市,59430.0
801,17709,03206,3,Iwate,岩手県,Kitakami,北上市,きたかみし,Shi,市,93138.0
802,17710,03207,3,Iwate,岩手県,Kuji,久慈市,くじし,Shi,市,36872.0
803,17711,03506,3,Iwate,岩手県,Kunohe,九戸村,くのへむら,Mura,村,6507.0
804,17712,03302,3,Iwate,岩手県,Kuzumaki,葛巻町,くずまきまち,Machi,町,7304.0
805,17714,03201,3,Iwate,岩手県,Morioka,盛岡市,もりおかし,Shi,市,298348.0
806,17715,03213,3,Iwate,岩手県,Ninohe,二戸市,にのへし,Shi,市,29702.0
807,17716,03366,3,Iwate,岩手県,Nishiwaga,西和賀町,にしわがまち,Machi,町,6602.0
808,17717,03503,3,Iwate,岩手県,Noda,野田村,のだむら,Mura,村,4632.0
809,17718,03203,3,Iwate,岩手県,Ofunato,大船渡市,おおふなとし,Shi,市,40737.0
810,17719,03215,3,Iwate,岩手県,Oshu,奥州市,おうしゅうし,Shi,市,124746.0
811,17720,03461,3,Iwate,岩手県,Otsuchi,大槌町,おおつちちょう,Machi,町,15276.0
812,17721,03210,3,Iwate,岩手県,Rikuzentakata,陸前高田市,りくぜんたかたし,Shi,市,23300.0
813,17722,03321,3,Iwate,岩手県,Shiwa,紫波町,しわちょう,Machi,町,33288.0
814,17723,03301,3,Iwate,岩手県,Shizukuishi,雫石町,しずくいしちょう,Machi,町,18033.0
815,17724,03441,3,Iwate,岩手県,Sumita,住田町,すみたちょう,Machi,町,6190.0
816,17725,-1,3,Iwate,岩手県,Takizawa,滝沢市,たきざわし,Mura,村,53857.0
817,17726,03484,3,Iwate,岩手県,Tanohata,田野畑村,たのはたむら,Mura,村,3843.0
818,17727,03208,3,Iwate,岩手県,Tono,遠野市,とおのし,Shi,市,29331.0
819,17728,03322,3,Iwate,岩手県,Yahaba,矢巾町,やはばちょう,Machi,町,27205.0
820,17729,03482,3,Iwate,岩手県,Yamada,山田町,やまだまち,Machi,町,18617.0
821,17730,37387,37,Kagawa,香川県,Ayagawa,綾川町,あやがわちょう,Machi,町,24625.0
822,17731,37207,37,Kagawa,香川県,Higashikagawa,東かがわ市,ひがしかがわし,Shi,市,33625.0
823,17732,37205,37,Kagawa,香川県,Kan'onji,観音寺市,かんおんじし,Shi,市,62690.0
824,17733,37403,37,Kagawa,香川県,Kotohira,琴平町,ことひらちょう,Machi,町,9967.0
825,17734,37406,37,Kagawa,香川県,Manno,まんのう町,まんのうちょう,Machi,町,19087.0
826,17735,37202,37,Kagawa,香川県,Marugame,丸亀市,まるがめし,Shi,市,110473.0
827,17736,37341,37,Kagawa,香川県,Miki,三木町,みきちょう,Machi,町,28464.0
828,17737,37208,37,Kagawa,香川県,Mitoyo,三豊市,みとよし,Shi,市,68512.0
829,17738,37203,37,Kagawa,香川県,Sakaide,坂出市,さかいでし,Shi,市,55621.0
830,17739,37206,37,Kagawa,香川県,Sanuki,さぬき市,さぬきし,Shi,市,53000.0
831,17740,37404,37,Kagawa,香川県,Tadotsu,多度津町,たどつちょう,Machi,町,23498.0
832,17741,37201,37,Kagawa,香川県,Takamatsu,高松市,たかまつし,Shi,市,419429.0
833,17742,37386,37,Kagawa,香川県,Utazu,宇多津町,うたづちょう,Machi,町,18434.0
834,17743,37204,37,Kagawa,香川県,Zentsuji,善通寺市,ぜんつうじし,Shi,市,33817.0
835,17744,-1,46,Kagoshima,鹿児島県,Aira,姶良市,あいらし,Machi,町,74809.0
836,17745,46206,46,Kagoshima,鹿児島県,Akune,阿久根市,あくねし,Shi,市,23154.0
837,17746,46531,46,Kagoshima,鹿児島県,Amagi,天城町,あまぎちょう,Machi,町,6653.0
838,17747,46222,46,Kagoshima,鹿児島県,Amami,奄美市,あまみし,Shi,市,46121.0
839,17748,46534,46,Kagoshima,鹿児島県,China,知名町,ちなちょう,Machi,町,6806.0
840,17749,46482,46,Kagoshima,鹿児島県,Higashikushira,東串良町,ひがしくしらちょう,Machi,町,6802.0
841,17750,46216,46,Kagoshima,鹿児島県,Hioki,日置市,ひおきし,Shi,市,50822.0
842,17751,46224,46,Kagoshima,鹿児島県,Isa,伊佐市,いさし,Shi,市,29304.0
843,17752,46210,46,Kagoshima,鹿児島県,Ibusuki,指宿市,いぶすきし,Shi,市,44396.0
